Id,PostId,RelatedPostId,LinkTypeId
742765,56127,2789,3
742776,56133,192,1
742787,56133,3523,1
743315,56158,29898,1
743316,56153,47438,1
743317,56153,54385,1
743825,56195,19744,1
744194,56233,54827,1
744390,56253,56229,1
744615,56265,53530,1
745044,38224,47453,1
745048,56175,154,1
745167,56280,45570,1
745182,56309,9556,1
745183,56309,9556,3
745366,56318,824,1
745719,56345,11315,1
746499,56373,1877,1
746750,56397,1331,1
746751,56397,18524,1
747052,56406,44470,1
747661,56445,56364,1
747662,56449,19507,1
747741,56419,1547,1
747742,55578,1547,1
747748,34006,1547,1
748019,19507,56449,1
748103,56470,10205,1
749102,56526,56307,1
749103,56526,19756,1
749225,56532,49016,1
749402,56516,33225,1
749689,56556,55271,1
749690,56556,13669,1
750181,56573,2016,3
750499,56598,1031,1
750661,56592,824,1
750965,56636,55213,1
751306,56628,757,1
751353,56592,857,1
751354,56592,33854,1
751355,56592,23593,1
751356,56592,824,3
751900,55012,3,1
752281,56754,11181,1
752547,50691,2204,1
753257,56820,11315,1
753258,56820,1331,1
753545,56843,26027,1
753583,56843,26027,3
753682,56850,23593,3
753755,56863,1031,1
753756,56863,1031,3
753967,11846,11458,1
754412,56907,21684,1
754549,55578,1547,3
754784,56902,56914,1
754986,2374,9569,1
754987,56952,824,3
755047,43346,56956,1
755060,56964,9556,1
755238,56991,10485,1
755250,56991,10485,3
755509,57010,11209,1
755554,57012,57010,1
755555,57012,11209,3
755556,57012,11209,1
755558,57010,57012,3
755707,56453,42500,3
755723,57028,3504,1
755985,56888,22345,1
756095,57028,2789,3
756160,57061,18524,1
756161,57061,265,1
756191,57061,307,1
756351,57061,307,3
756652,57102,11181,1
756660,57102,17889,1
756932,57099,2789,1
756939,57118,23593,1
757129,57102,54254,1
757515,57176,824,1
757550,57176,824,3
757559,55973,29482,3
757786,57194,23593,1
757926,57206,55471,1
757957,57204,57,1
758009,57207,10441,1
758161,57204,23068,1
758635,57258,1031,1
758651,57258,1031,3
758673,57249,12693,1
758674,57264,1331,3
758919,57287,265,1
758970,57282,2789,3
758971,57287,265,3
759160,57241,56803,1
759352,57325,2789,3
759559,13356,33818,1
759728,57342,45570,1
759729,57342,2016,1
759843,57348,33228,1
759844,57348,18524,1
759926,57344,9556,1
760269,57381,57348,1
760304,57384,11090,1
760516,57400,41963,1
760646,57389,265,1
760703,57403,57387,3
760733,57419,1958,1
760825,57407,39689,1
760909,57419,1958,3
761106,57449,33818,1
761252,57438,192,1
761253,57438,23593,1
761870,57489,41830,1
762025,57522,48238,1
762181,57524,23068,1
762182,57501,23593,1
762197,57538,57348,1
762334,57501,57438,1
762542,57565,3517,1
762621,57572,57489,3
762650,57574,57489,1
762659,57574,57489,3
762780,57584,4972,1
762854,57584,4972,3
762897,57554,54358,1
762898,57554,54357,1
762981,57593,23593,1
763025,57582,2320,1
763026,57593,23593,3
763287,57607,11678,1
763332,57623,57516,1
763578,57632,56847,3
763597,57637,11132,1
763676,57644,23593,1
763691,57645,11181,1
763877,57645,367,1
763888,57649,23593,1
763889,57649,1643,1
764120,57677,18524,1
764232,57672,1887,1
764431,57644,23593,3
764453,57698,23593,1
764469,57699,2789,3
764480,57707,54829,1
764576,57489,41830,3
764726,57683,57642,1
764856,57730,7682,1
764857,57730,2713,1
765005,57739,11936,1
765119,57735,824,1
765164,57744,24182,1
765377,57753,32828,1
765589,57772,13669,1
765675,57780,11315,1
765926,57802,55600,1
765995,57809,14847,1
766111,57811,2789,3
766112,57811,192,1
766113,57811,23593,1
766114,57811,2789,1
766124,57814,1643,1
766167,57802,55600,3
766234,57826,1031,1
766257,57826,37548,1
766335,57826,1031,3
766337,57831,9556,3
766376,57833,2789,3
766377,57736,367,1
766379,57744,24182,3
766392,57825,14239,1
766453,57840,824,3
766454,57839,2789,3
766542,57844,6980,1
766543,57844,29122,1
766544,57844,49056,1
766545,49056,6980,1
766546,49056,29122,1
766734,57863,12931,1
766735,57863,1643,1
766751,57809,14847,3
767026,57874,56074,1
767027,57874,55594,1
767176,57735,824,3
767497,57894,1477,1
767498,57905,824,3
767524,57904,45486,1
767525,57904,40400,1
767526,57904,842,1
767527,57903,2789,1
767528,57908,2338,1
767545,57894,11263,1
767546,57894,57662,1
767855,56756,2057,1
767856,56756,28111,1
767958,57949,40283,1
767960,57950,57944,1
767961,57944,57941,1
767962,57921,23593,1
768216,57962,2811,1
768221,57962,11181,1
768222,57970,824,3
768374,57949,3271,1
768387,57957,1477,1
768389,57977,34085,1
768433,57978,11181,1
768749,57989,16426,1
768817,58011,266,1
768818,58011,11936,1
769012,57987,11181,3
769046,57939,11181,1
769431,58052,1509,1
769608,58066,57978,1
769683,58050,23593,3
769886,58094,13139,1
769947,58098,11181,1
769950,57830,13937,1
770000,58101,11181,3
770669,58149,53279,1
770670,54934,3251,1
770751,58164,9556,1
770805,58143,57440,1
770806,57440,58143,3
770807,58166,53981,1
770834,58166,53981,3
771132,58194,58156,1
771155,58194,9063,1
771227,58201,32845,1
771362,58170,6296,1
771363,58170,21727,1
771446,58098,11181,3
772919,58201,32845,3
774547,58215,1031,3
777515,58237,58191,1
777633,58244,37571,1
777635,58236,51868,1
777636,58236,23593,1
778930,59270,1031,3
779042,58263,53225,1
779154,59282,1031,3
779161,59282,1031,1
779349,59287,13669,1
779530,59294,1643,1
780168,22863,28901,1
780187,59294,2374,1
780188,59294,14275,1
780311,59309,1031,1
780312,59309,265,1
780664,59336,52640,1
780665,59336,57455,1
780666,59336,12931,1
780667,59336,16226,1
780668,59336,1643,1
780669,59336,52640,3
780767,59341,58265,1
780915,59342,9556,1
780957,59348,59329,3
780997,59344,44869,1
781175,3271,59344,1
781381,59360,16386,1
781382,59360,11120,1
781383,59360,16371,1
781829,59391,38318,1
781939,44869,2811,1
782004,59394,56737,1
782005,59396,53189,1
782037,59403,59362,1
782049,55123,56800,1
782477,59362,59403,3
782492,58011,11936,3
782669,59397,315,1
782731,59427,9556,3
782880,59431,6063,1
783014,59431,3381,1
783070,59424,23735,1
783185,59431,3381,3
783760,59495,23593,3
783859,59506,35759,1
783890,59506,11718,1
784169,59523,59429,1
784266,59524,11029,1
784442,59525,59304,3
784732,59536,3523,1
784999,59544,24484,1
785012,59554,59277,3
785035,59555,11209,1
785130,59541,451,1
785686,59579,367,1
785962,59580,168,1
786348,59608,57949,1
786446,59612,23593,1
786454,59608,57949,3
786634,59626,12857,1
786832,59541,451,3
786906,59637,26317,1
786981,59644,23593,1
786986,59645,50594,1
786987,59645,27609,1
786988,59645,2907,1
786989,59645,19146,1
787617,59684,53225,1
787647,59681,10722,3
787765,43465,51384,1
787766,43465,42960,1
787980,59684,53225,3
788081,59736,13571,1
788262,59747,45570,3
788275,59750,59720,1
788286,59720,59750,1
788625,59730,421,1
788732,59742,57,1
788805,59775,11276,1
789586,59800,41862,1
789881,59811,51107,1
789912,59809,9556,1
789913,59809,9556,3
790642,59835,59487,3
790643,59835,38357,1
790644,59835,30320,1
790645,59835,6732,1
790654,59835,59487,1
790729,59836,11209,1
790730,59836,11181,1
791557,59881,41249,1
791558,59881,11441,1
791559,59882,18524,3
791560,59882,18524,1
791561,59882,11182,1
791656,59886,18642,1
791657,18642,59886,1
792239,59923,18524,1
792577,59932,25967,1
792578,59932,9063,1
792990,59952,9813,1
793102,59958,824,3
793231,59961,23593,1
793366,59965,45570,1
793381,59961,23593,3
793401,59942,23593,1
793402,59965,45570,3
793420,59938,265,1
793421,59938,47137,1
793422,59938,13327,1
793423,59938,11315,1
793450,59979,55012,1
793599,59983,45570,3
793697,59989,192,1
793867,59996,2789,1
793913,59996,2671,1
794574,60008,525,1
794586,59996,2789,3
794587,59996,2671,3
794666,60015,44868,1
795632,18945,18391,3
795758,60052,19231,1
795759,60052,57908,1
795902,60059,7420,1
795919,60059,6847,1
796061,60069,35553,1
796062,60069,57814,1
796063,60069,654,1
796064,60069,3,1
796065,60069,3523,1
796066,60069,44289,1
796067,60069,32736,1
796068,60069,1643,1
796770,60109,11315,1
796771,60109,50456,1
797250,60139,59777,1
797499,60157,1957,1
797549,60101,60167,1
797583,60168,42311,1
797591,60168,42311,3
797729,60179,59749,1
797916,60175,14456,1
798335,60211,45718,1
798336,60211,26206,1
798749,60240,51096,1
798927,60247,2789,1
799084,60254,18797,3
799085,60247,2789,3
799552,60277,11209,1
799574,60276,2789,1
799613,60292,11209,3
799808,60311,3227,1
799819,60307,60275,3
799910,60283,44305,1
799955,10482,7046,3
799974,60274,13313,1
800135,7046,10482,1
800200,60336,1031,3
800332,60343,52534,1
800333,60343,59908,1
800346,60342,18330,1
800383,60354,38357,1
800395,60353,23593,1
800396,60353,23593,3
800478,60359,9556,1
800619,60366,18524,1
800620,60366,265,1
800828,60364,60239,1
800863,60374,33344,1
800874,60385,824,3
800875,60385,824,1
800962,60389,23593,1
800994,60395,7216,1
800995,60395,60386,1
801220,60395,58180,1
801221,60386,60395,3
801286,60406,2811,1
801287,60406,11181,1
801318,60414,55462,1
801323,60415,24610,1
801347,60414,55462,3
801349,60415,11209,1
801494,60423,48625,3
801495,60423,19652,1
801526,60427,824,1
801814,60448,51462,1
801825,60448,51462,3
801851,60443,10393,1
802146,60468,60308,1
802258,60464,2204,1
802259,60468,60308,3
802497,60498,60239,1
802518,60460,29552,1
802612,60503,19652,1
802692,60513,2789,1
802850,60443,10393,3
803001,60452,2789,1
803002,60452,23593,1
803088,60537,35495,1
803089,60537,51871,1
803464,60577,60460,1
803568,60583,41281,1
803582,60583,41281,3
803771,60579,45763,1
804474,60652,60235,1
804614,60622,44869,1
804780,60667,23593,1
804994,60669,4942,1
805108,60703,49037,1
805485,44823,6296,3
805486,38096,6296,3
805487,58170,6296,3
805488,21727,41581,1
805489,41581,21727,1
805490,21727,50366,1
805491,50366,21727,1
805492,60724,29032,3
805532,60685,48500,1
805696,60741,60550,1
805697,60741,55054,1
805714,60735,10472,1
805775,60745,38109,3
805779,60745,10538,1
805802,60734,22693,1
805882,60755,43856,1
805883,60755,43856,3
805942,60763,43,1
806268,60782,11209,3
806269,60782,11209,1
806270,60782,1240,1
806381,60654,6369,1
806464,60796,9813,1
806570,55499,13679,3
806719,3119,57937,1
806752,60812,19427,3
806808,60820,210,1
806809,60820,23593,1
806842,60826,38451,1
806871,60831,23593,1
806919,60831,56133,1
806931,60832,11315,3
806932,60832,11315,1
806951,60831,60677,1
806998,60842,9556,1
807226,60858,23593,1
807327,60868,818,1
807404,60875,60873,1
807504,60883,60876,1
807823,60897,38353,1
807899,60900,60899,3
808011,60909,60907,1
808146,60920,13669,1
808147,60920,192,1
808148,60920,57,1
808149,60920,23593,1
808150,60920,60897,1
808151,60916,27904,1
808152,60913,5030,1
808153,60913,32064,1
808154,60913,35215,1
808346,60932,192,1
808347,60932,13669,1
808348,60932,2789,1
808349,60932,23593,1
808408,60940,19084,3
808409,60940,19084,1
808410,60940,27656,1
808411,60940,46998,1
808412,60940,2040,1
808413,60940,39720,1
808522,60951,60909,3
808685,60967,60940,3
808919,60987,44838,1
809057,60965,11514,1
809336,61026,11181,1
809432,60987,47234,1
809465,61030,1643,1
809493,61030,52488,1
809494,61030,27748,1
809495,61030,477,1
809559,61052,6519,3
810657,1580,51099,1
810768,61139,43644,1
811437,61198,2789,1
811447,61186,11209,1
811457,61198,2789,3
811518,61197,60952,1
811592,61210,1031,1
811729,61210,1031,3
811739,61226,61220,1
816222,61235,60952,1
816590,61215,40472,1
816591,61215,29598,1
816656,61260,9569,1
816658,477,37476,1
817723,61250,23593,1
817724,61250,23593,3
817775,62270,61250,3
817776,62270,61250,1
817777,62270,23593,1
817804,62273,2789,1
817805,62273,2789,3
818310,62302,23593,1
818871,62314,23593,1
818921,62314,23593,3
818973,62319,2016,1
819023,62309,50993,1
819331,62338,42474,1
819332,62338,11582,1
819333,62338,49046,1
820403,62367,2878,1
820501,62382,18524,3
820502,62382,18524,1
820503,62382,9804,1
820609,62369,11181,1
820724,62387,62318,1
820728,62387,62318,3
820852,62393,40283,1
820964,62401,1643,1
820965,62401,32736,1
820966,62401,33918,1
821044,62401,37571,1
821124,62406,32845,1
821779,62440,51065,1
821780,62440,53826,1
821784,62440,55575,3
821793,62435,19427,3
821812,62442,23599,1
821814,62440,55575,1
822019,62453,42988,1
822587,62474,62460,1
822633,62474,62460,3
822751,62476,3390,1
822928,62490,24491,1
822945,62490,5008,1
824271,62554,23593,3
824939,62586,60647,1
824940,62586,60484,1
824941,62586,60288,1
824942,62586,41503,1
825096,62594,266,1
825187,6348,2613,1
825188,2613,6348,1
825195,51230,6348,1
825446,62607,42311,1
825447,62607,3271,1
825719,62617,2789,1
826039,62607,30639,1
826071,62634,3019,1
826424,62655,60858,1
826522,62662,37440,1
826569,62665,11315,1
826611,62666,28282,1
826712,62665,10605,1
826752,62674,19389,1
826880,62679,57681,1
827517,62714,356,1
827822,62727,23593,1
827825,62727,23593,3
828430,62745,7250,1
828841,62773,20220,1
829065,62746,62784,1
829076,60239,16266,1
829095,62785,52201,3
829096,62785,44670,1
829676,62773,20220,3
829824,62748,1031,1
830107,62824,9556,3
830289,62831,59964,1
830486,62823,16386,1
830487,62823,20074,1
830692,62841,56528,1
830693,62841,55997,1
830694,62841,23662,1
830695,62841,21502,1
831070,62858,23593,1
831135,62872,55165,1
832525,62937,62899,1
832537,62899,62937,1
832868,55016,56083,1
832951,62953,2789,1
833229,62976,824,3
833248,62939,12929,1
833359,62985,2362,1
833396,62993,29965,1
833470,62997,3381,3
833471,62997,6063,1
833472,3381,6063,1
833473,6063,3381,1
833593,63008,18524,1
833738,63014,62953,1
833739,63014,23593,1
833843,63016,57,1
833844,63016,192,1
833845,63016,824,1
834235,63037,824,1
834273,63025,63039,1
834558,63047,11315,1
834696,63055,22925,1
834805,63055,32845,1
834808,14694,991,1
834817,63064,824,3
834819,63064,824,1
834847,63055,19231,1
835329,63101,2789,1
835330,63101,61260,1
835607,63088,33854,1
835608,63111,54069,1
835614,63114,2789,1
835615,63114,23593,1
835737,63121,45309,1
835776,63121,45309,3
835898,63129,939,3
835899,63129,473,1
835949,63131,1415,1
835957,63131,19987,1
836025,63135,62611,1
836179,63133,2789,1
836199,63136,24125,1
836219,63147,23593,1
836220,63147,23593,3
836245,63151,971,1
836251,63152,3271,1
836336,63160,63144,1
836337,63152,3271,3
836338,63152,40283,3
836574,63177,2811,1
836592,63181,34097,1
836624,63180,824,1
836625,63181,824,3
836656,63180,824,3
836707,63187,9958,1
836708,63187,9958,3
836773,63184,2814,1
836939,63202,439,3
837099,63216,23593,1
837159,63206,11181,1
837160,63206,11209,1
837222,63216,23593,3
837276,63228,1031,3
837285,63230,49161,1
837445,63220,63234,3
838351,63308,13669,1
838463,63327,13559,1
838464,63310,13356,1
838509,63317,9556,1
838510,63317,12087,1
838511,63317,50469,1
838512,63317,13188,1
838513,63317,22426,1
838514,63317,6521,1
838720,63349,18126,1
838731,63344,35759,1
838841,63351,18524,1
838842,63351,7224,1
838843,63351,22846,1
838844,63351,43008,1
838862,63344,19543,1
838964,63361,23593,1
838965,63361,192,1
839051,63367,6549,1
839054,63361,857,1
839483,63403,41239,1
839511,63412,63403,1
839539,63413,16134,1
839616,63418,49000,1
839629,63403,367,1
839651,62905,56914,1
839827,63422,14614,1
839830,63424,19053,1
839831,63424,49189,1
839934,63439,824,1
840064,63448,2320,1
840104,63448,14583,1
840157,63458,824,3
840158,63458,857,1
840429,63484,1331,1
840469,63486,9556,1
840524,63490,2524,3
840620,63493,824,1
840795,63505,42204,1
840796,63505,12325,1
840797,63505,13188,1
840798,63505,6521,1
840850,63522,49793,1
840995,63522,28475,1
841001,63533,63536,1
841069,63536,29135,1
841070,63536,30486,1
841075,63536,26306,1
841205,63538,63546,1
841259,63551,59964,1
841261,63548,63557,1
841263,63548,63557,3
841465,63576,63544,1
841616,63586,13937,1
841671,63595,824,3
841700,63597,61260,1
841701,63597,19840,1
841702,63597,9569,1
841919,63611,824,1
842056,63538,63546,3
842248,63643,11981,1
842292,63645,3390,3
842300,63645,3390,1
842446,63652,824,3
842622,63669,23593,1
842642,63670,23593,1
842645,63670,824,1
842707,63682,23593,1
842750,63685,57792,1
843747,63704,4797,1
843786,63760,50456,1
843787,63760,10605,1
843788,63760,60109,1
844036,63777,7420,1
844194,63788,2016,3
844206,63790,9269,1
844334,63793,1031,1
844370,63798,23593,1
844402,63798,23593,3
844490,63806,40326,1
844529,63806,40326,3
844575,63809,3513,1
844576,63809,35209,1
844577,63809,41070,1
844578,63809,7473,1
844653,63811,824,3
844670,63817,8967,1
844877,63826,2524,1
845108,63669,23593,3
845109,63484,1331,3
845112,63837,23593,1
845286,63851,2016,1
845786,63900,63889,1
845787,63900,44305,1
845798,63889,63900,1
845944,63909,824,1
846227,63928,41281,1
846326,63944,23593,3
846581,42364,851,1
846829,63981,11635,1
846912,63983,23593,3
847006,63990,3028,1
847127,63981,2789,1
847191,64016,64008,1
847202,64008,64016,1
847221,64008,57910,1
847245,64016,57910,1
847384,64024,23593,1
847493,64039,11787,1
847687,64053,824,1
847914,64078,18774,1
847919,64078,18774,3
848014,64085,32814,1
848290,64094,43228,1
848350,64094,37242,1
852488,64100,19170,1
852787,64136,22000,1
852879,64144,38357,1
852922,64149,64093,1
852924,64150,64145,1
853022,64149,64093,3
853038,64142,23593,1
853039,64142,48358,1
853131,64151,55239,1
853243,64172,1271,1
853265,64172,59637,1
853511,64192,3075,1
854167,64113,7574,1
854691,64250,11181,1
854815,64234,19687,1
855092,64268,23593,1
855093,64268,192,1
855608,64305,53249,1
855693,64085,32814,3
856019,64322,55305,1
856470,64350,43,1
856510,64350,2320,1
856511,64350,7518,1
856800,64362,265,3
856811,64363,23593,3
857159,64376,2789,1
857378,64392,35969,1
857509,64393,265,1
857783,64410,3154,1
857803,64408,3390,1
858273,64421,9636,1
858364,64453,2789,1
858396,64453,2789,3
858413,64432,52224,1
858508,63585,50691,1
858596,64470,22676,1
858735,64465,2789,3
858744,64471,32845,1
858773,64476,32077,1
858774,64476,6801,1
858775,64476,33595,1
858776,64476,11177,1
858777,32077,33595,1
858948,63340,824,1
858965,64491,64476,1
858988,64491,64476,3
859350,62790,13188,1
859351,62790,6521,1
859434,64518,43671,1
859450,64464,9060,1
859451,64518,43671,3
859822,64537,2789,1
859866,64540,38000,3
859867,64540,38000,1
859868,64540,18849,1
859869,64540,60355,1
859913,64544,1331,1
859914,64544,33257,1
859915,64544,19073,1
859951,64537,2789,3
860091,64556,44583,1
860092,64556,53279,1
860178,64557,265,3
860846,64587,64572,3
860874,64590,1031,1
860982,59604,6385,1
861617,64622,23593,1
861697,64094,43228,3
861981,64652,49787,1
861995,64652,40819,1
862503,64652,49787,3
862504,64652,40819,3
862512,64664,991,1
862532,64688,824,3
862533,64690,5008,1
862690,64664,63055,1
862760,64705,53192,1
862797,64691,23593,1
862799,64698,824,1
862845,64622,23593,3
862885,64691,23593,3
862895,64691,23068,1
862960,64714,3154,1
862996,64717,60763,1
863068,64717,43,1
863271,64736,47216,1
863272,64736,645,1
863273,64736,2057,1
863379,64679,59358,1
863794,64142,48358,3
863842,64770,23593,1
863843,64770,2789,1
863846,64769,23593,1
863851,64766,2789,3
863893,64770,23593,3
863905,64698,824,3
863921,64778,11155,1
864074,64784,1031,1
864184,64794,51025,1
864325,64804,59923,1
864418,64800,23593,1
864428,64804,18524,1
864450,64804,813,1
864451,64805,1031,1
864482,1031,64784,1
864589,59604,6385,3
864600,51025,64794,1
864610,64813,2789,1
864611,64817,2016,1
864612,64817,2016,3
864849,64837,10280,1
864868,64826,1477,1
865068,64815,54466,1
865409,64870,64837,3
865777,64885,23593,1
865778,64889,23593,1
865779,64889,23593,3
865802,64712,64885,3
865806,64861,47216,1
865807,64861,645,1
865808,64861,2057,1
866385,64920,23593,1
866424,64794,12102,1
866457,64920,23593,3
866458,64902,14785,1
866465,64915,64650,1
866466,64650,64915,1
866597,64934,52640,1
866598,64934,37052,1
867005,14968,64932,1
867132,64949,249,1
867200,64955,13313,1
867202,64955,40283,1
867492,64985,9813,1
867779,64995,9556,1
867780,64995,11209,1
868495,65032,18524,1
868563,64952,65023,1
868606,65032,18524,3
868617,65039,1031,3
868812,65048,11209,3
868815,65048,11209,1
869017,64955,13313,3
869386,65077,40445,1
869521,65069,6552,1
869605,65090,23593,1
870136,56043,11209,1
870176,65104,21460,1
870177,65104,35831,1
870185,65114,4905,3
870188,65122,51863,1
870442,65130,12931,3
870443,65130,1643,1
870444,65130,33424,1
870445,65130,28313,1
870446,65130,52640,1
870447,65130,16226,1
870548,65129,298,1
870575,65104,7003,1
870864,65165,4845,1
870931,65165,11315,3
870932,65165,11315,1
870990,65169,23593,1
870991,65169,2789,1
870992,65170,65114,3
871153,65174,265,3
871171,65176,1331,1
871172,65176,1031,1
871365,65177,64791,1
871426,65131,11209,1
871969,65241,29281,1
872001,65240,18524,1
872004,65240,27737,1
872328,65239,55896,1
872856,65292,329,1
872937,65301,1331,3
872938,65301,1331,1
872939,65301,1031,1
873298,65313,2789,1
873532,65356,524,1
873533,65356,19518,1
873684,65372,3390,3
873733,64767,265,3
873821,65381,65372,3
873839,65356,477,1
873840,65356,249,1
873848,65385,11315,3
873967,65313,2789,3
874328,65423,820,1
874362,65426,1886,1
874469,65434,824,1
874540,65439,57,3
874541,65439,824,1
874584,65451,65443,1
874611,65452,368,1
874612,65452,1913,1
874613,65452,2789,1
874614,65454,824,3
874615,65454,65434,1
874780,65472,57570,1
874781,65472,22288,1
874809,65473,11209,1
874810,65473,9556,1
874812,65468,11209,1
874813,65468,9556,1
874907,65470,23593,1
875301,65401,42819,1
875476,65535,12102,1
875636,65545,60513,1
875888,65573,65219,1
875899,65219,65573,1
876112,65593,65548,1
876139,65548,65593,1
876253,65601,59964,1
876564,65634,65353,1
876668,65641,2016,1
876802,65661,19505,1
876932,65545,2789,1
876933,65545,824,1
876936,65670,991,3
876967,65663,57,1
876996,65548,9569,1
877200,65681,824,1
877244,65687,65384,1
877310,65666,18524,1
877341,65693,10990,1
877400,10990,65693,1
877795,65655,65726,1
877830,65737,65707,1
877875,65708,21581,1
877876,65737,65707,3
877897,65738,11315,1
877909,65434,824,3
877910,65741,44869,1
877911,65423,820,3
877943,65708,1477,1
878043,65754,31912,1
878115,65766,60588,1
878256,65777,3390,1
878513,65792,4862,1
878841,65830,824,1
878936,65648,65729,1
878937,65648,65729,3
879172,65875,265,1
879196,65875,7190,1
879351,65876,31932,1
879391,65870,44869,1
879401,65876,31932,3
879479,65689,7096,1
879486,65875,7190,3
879508,65895,1031,1
879874,65913,23593,1
879899,65914,11263,1
879900,65914,11263,3
879903,65715,210,1
879921,65913,29697,1
880012,65932,48280,1
880185,65938,60246,1
880296,65948,23593,3
880347,65962,65139,1
880614,65942,3276,1
880670,65986,65685,1
880720,65969,9556,1
880776,65987,23593,1
880791,65913,23593,3
880840,65995,65886,1
880841,65995,65886,3
881015,65984,64093,1
881270,66023,701,1
881546,66046,3149,1
881629,66051,265,1
881659,66051,265,3
881673,66057,59964,1
881674,66049,65899,1
881675,66055,65899,1
881676,66055,66049,1
881703,66059,2040,1
881963,66073,59964,1
882004,63509,13669,1
882202,66097,65318,1
882226,66092,10504,1
882227,66092,40190,1
882537,66096,64861,1
882817,66136,65862,1
882828,65862,66136,1
883184,66166,57,1
883188,64785,2878,1
883189,64785,2878,3
883190,66145,65886,1
883569,66133,66120,1
883570,66120,66133,3
883657,66205,66048,1
883782,66206,50559,1
883873,66225,12932,1
883949,66228,16226,1
883950,66228,16226,3
884381,66251,57032,1
884438,66245,48425,1
884439,66245,63001,1
884440,66245,38138,1
884574,66261,66172,1
884876,66270,47234,1
885077,66282,11181,1
885078,65557,37626,1
885079,66323,66319,1
885080,66323,66319,3
885081,66323,66278,1
885491,66330,15014,1
885492,66330,23056,1
885493,66330,23111,1
885974,66368,12587,1
885975,12587,66368,1
886013,13565,13433,3
886014,66378,48505,1
886015,66378,857,1
886274,65557,64306,1
886597,66426,9636,1
886911,65966,16311,1
887552,66515,1331,1
887567,66477,11209,1
887568,66477,1240,1
887570,66513,1331,1
887571,66513,29933,1
887572,66513,49047,1
887573,66513,44181,1
887574,66513,16735,1
887575,66513,14837,1
887576,66513,46988,1
887577,66513,29933,3
887578,29933,66513,1
887713,66535,66513,1
887714,66535,11787,1
887715,66535,13009,1
888008,66533,66530,1
888090,66573,3,1
888262,66586,36023,1
888706,66617,2789,1
888812,66631,66588,1
888992,66631,66588,3
889164,66660,12664,1
889284,66665,66564,1
889588,66586,3295,1
889744,66486,44869,1
889800,66720,66262,3
895328,66788,65294,1
895413,66798,2789,1
895638,66815,66378,1
895639,66815,857,1
895640,66815,48505,1
895680,66378,20186,1
895886,66833,888,1
896564,66857,65294,1
896771,66870,1031,1
896990,66870,1031,3
896991,66873,23593,3
897037,66807,16753,1
897038,66807,307,1
897067,66892,66882,1
897085,66833,888,3
897286,66573,3,3
897293,66903,3390,3
897303,66899,29169,1
897332,66910,49332,1
897726,66926,2789,1
897727,66926,23593,1
897744,66788,66925,1
897745,66788,66857,1
897746,66857,66925,1
897747,66857,66788,1
897768,66917,12102,1
897779,66894,35502,3
897780,35502,66894,1
898581,66972,59964,1
898596,66954,66859,1
898597,66954,66908,1
898768,66983,1954,1
899277,67019,1331,1
899960,66665,66564,3
900467,67065,43,3
900561,67019,1031,1
900596,67080,192,1
900597,67080,57,1
900598,67080,824,1
900599,67080,23068,1
900600,67080,9957,1
900601,67080,1780,1
900703,67087,7729,1
900704,67073,54508,1
900743,67019,1331,3
900944,67100,67076,1
900999,67072,67099,1
901008,67100,67076,3
901788,67162,19744,1
902197,6319,24050,1
902209,67183,18524,1
902210,67183,265,1
902360,67200,2824,1
902361,67200,524,1
902422,67196,11181,3
902610,67183,18524,3
902731,67197,10637,1
902834,67224,11209,1
902835,67224,1240,1
902957,67231,67223,1
903274,31932,66746,1
903364,67253,367,1
903374,67253,367,3
903489,67260,66968,1
903536,67260,2057,1
903603,67268,1331,1
904485,67320,2016,1
904497,67321,67259,1
904507,67320,38451,1
904598,67336,22892,1
904790,67356,67257,1
904875,67356,67257,3
905098,67377,824,1
905114,67374,2016,3
905115,67374,2016,1
905345,67394,67240,1
905421,67336,22892,3
905465,67390,9556,1
905468,67390,9847,1
905469,67390,11120,1
905474,67387,2789,1
905496,67403,67386,1
905507,67386,67403,1
905557,67296,45782,1
905665,66736,1331,1
905676,66736,1331,3
905826,67401,66660,3
905911,67423,9556,1
905912,67423,11209,1
905913,67423,1477,1
905935,67427,6531,1
905947,67427,35212,1
905983,67296,45782,3
906085,67394,67434,1
906094,67434,67406,1
906102,67436,67377,1
906214,67451,57792,1
906215,67451,23784,1
906216,67451,23558,1
906339,67457,2795,1
906376,67379,53555,1
906479,67459,12102,1
906739,67403,1477,1
907453,67537,67499,1
907454,67537,33918,1
907510,67537,1643,1
907974,67554,3101,1
909234,67619,13669,1
909393,67632,67459,1
909420,67633,32845,1
909421,67633,11181,1
909633,67634,11558,1
909748,67632,12102,1
909770,67645,35637,1
909771,67645,35637,3
909785,67649,11209,3
909802,67621,9349,1
909814,67618,1643,1
909999,67656,14935,1
910267,67673,64252,1
910573,67684,19848,1
910615,67691,32311,1
910791,56424,67697,1
910836,67672,67706,1
910952,67681,45631,1
911685,67751,50754,1
911692,67727,59964,1
911715,56191,21727,1
911889,67768,6990,1
912231,67779,23068,1
912325,67770,64252,3
912327,67770,64252,1
912798,67805,67788,1
914074,67820,62561,1
914075,67820,18262,1
914131,67856,999,1
914529,67866,44820,1
915057,67893,28806,1
915116,67897,67513,1
915242,67892,51444,1
915621,11029,67928,1
915719,67938,939,1
915980,67958,64609,1
916508,11029,65534,1
916636,67897,28103,1
917148,68022,4942,1
917180,68029,57,1
917378,68043,2728,1
